DistanceToObstacle,Velocity,ProximityLeft,ProximityRight,Altitude,Class
130.29,64.26,49.98,39.14,10.50,1
119.27,64.24,19.86,90.79,10.50,1
54.04,64.22,46.52,85.07,10.50,1
142.01,64.22,72.81,72.55,10.50,1
81.85,64.20,56.69,93.63,10.50,2
50.73,64.20,61.08,42.43,10.50,2
86.32,64.19,23.17,12.19,10.50,2
70.37,64.18,43.32,61.95,10.50,2
107.36,64.18,85.21,57.48,10.50,1
133.74,64.16,95.59,18.48,10.50,1
44.18,64.14,99.60,96.58,10.50,1
118.02,64.12,20.54,83.58,10.50,1
104.63,64.12,65.98,27.27,10.50,1
124.93,64.11,16.70,57.80,10.50,1
31.61,64.09,82.77,50.99,10.50,1
38.47,64.07,10.77,57.02,10.50,1
39.04,64.07,31.93,25.91,10.50,2
114.52,64.06,93.21,63.85,10.50,2
101.95,64.05,35.17,84.24,10.50,1
114.15,64.03,42.45,72.31,10.50,1
135.10,64.02,79.78,50.20,10.50,2
95.08,64.02,41.37,96.90,10.50,2
33.59,64.01,32.19,97.06,10.50,1
60.73,63.99,80.41,76.07,10.50,1
62.63,63.99,77.07,98.14,10.50,2
85.97,63.98,89.71,33.94,10.50,2
75.71,63.98,28.53,98.24,10.50,2
113.15,63.97,68.03,62.00,10.50,2
77.59,63.96,89.65,60.37,10.50,1
75.29,63.96,65.60,66.71,10.50,1
138.36,63.94,63.68,65.32,10.50,2
95.96,63.94,91.06,66.22,10.50,2
90.12,63.93,62.86,55.70,10.50,2
83.84,63.92,81.76,57.53,10.50,1
56.46,63.90,52.32,88.91,10.50,1
147.22,63.89,56.52,39.18,10.50,1
98.25,63.87,81.72,39.01,10.50,1
119.13,63.85,76.27,13.89,10.50,2
79.99,63.84,82.25,69.85,10.50,2
62.20,63.84,62.30,58.76,10.50,1
100.26,63.82,68.94,12.87,10.50,1
40.11,63.81,22.33,59.82,10.50,2
104.83,63.80,83.22,89.62,10.50,2
34.86,63.79,87.22,17.69,10.50,1
139.48,63.79,83.11,87.83,10.50,1
87.47,63.77,74.49,96.19,10.50,2
59.88,63.77,99.77,72.13,10.50,2
56.58,63.76,94.71,46.16,10.50,2
60.96,63.76,63.08,92.86,10.50,2
107.98,63.76,61.97,51.11,10.50,1
53.36,63.74,91.48,55.11,10.50,1
71.16,63.72,39.50,32.13,10.50,1
42.34,63.70,63.23,19.20,10.50,1
30.79,63.68,39.05,71.84,10.50,1
141.23,63.67,60.36,73.53,10.50,1
36.16,63.67,30.83,28.87,10.50,1
62.58,63.65,78.29,24.35,10.50,1
138.24,63.63,10.57,94.99,10.50,1
90.48,63.61,70.02,77.52,10.50,1
54.89,63.60,37.60,80.36,10.50,1
134.83,63.60,56.81,13.59,10.50,2
86.44,63.59,19.82,82.43,10.50,2
122.17,63.59,54.98,67.66,10.50,2
100.38,63.58,34.43,24.51,10.50,2
141.34,63.58,78.64,45.53,10.50,1
64.83,63.56,72.90,73.45,10.50,1
79.93,63.55,23.26,37.93,10.50,1
53.43,63.55,71.99,86.21,10.50,1
123.51,63.53,30.05,14.81,10.50,1
42.07,63.51,24.75,74.28,10.50,1
98.63,63.51,29.39,52.96,10.50,1
82.49,63.49,50.98,98.62,10.50,1
54.73,63.48,62.58,32.73,10.50,1
65.29,63.46,62.57,85.91,10.50,1
82.12,63.44,21.12,85.45,10.50,2
74.24,63.44,88.67,50.00,10.50,2
90.50,63.43,22.59,13.56,10.50,2
103.96,63.43,18.90,96.94,10.50,1
73.84,63.38,25.70,23.79,10.50,1
111.77,63.34,19.30,23.83,10.50,1
102.39,63.33,23.46,93.04,10.50,1
139.63,63.31,16.66,33.20,10.50,1
148.47,63.29,13.06,94.41,10.50,2
98.30,63.29,88.86,61.78,10.50,1
127.43,63.26,58.72,32.85,10.50,1
113.33,63.26,36.85,80.00,10.50,2
56.48,63.25,29.85,92.24,10.50,2
40.52,63.25,31.44,54.65,10.50,2
67.54,63.25,48.76,59.58,10.50,2
34.69,63.24,44.05,81.98,10.50,1
82.72,63.23,85.12,46.95,10.50,1
105.30,63.23,13.78,41.60,10.50,1
67.44,63.21,39.66,84.00,10.50,1
53.91,63.19,69.99,18.00,10.50,1
70.86,63.18,79.83,16.31,10.50,1
125.35,63.18,81.22,19.71,10.50,2
102.26,63.17,56.91,26.11,10.50,2
110.07,63.17,91.23,60.27,10.50,1
91.05,63.15,72.06,78.59,10.50,1
50.36,63.15,28.50,86.22,10.50,1
94.66,63.14,91.19,10.03,10.50,1
78.63,63.12,22.20,92.98,10.50,1
50.98,63.11,84.64,90.33,10.50,1
142.94,63.09,78.49,58.96,10.50,1
100.60,63.07,37.39,89.87,10.50,1
99.38,63.07,96.92,82.13,10.50,1
113.46,63.06,49.05,78.98,10.50,1
123.84,63.04,35.87,20.08,10.50,2
81.41,63.04,64.87,84.70,10.50,2
33.88,63.04,39.59,90.45,10.50,1
99.40,63.02,75.80,95.06,10.50,2
59.61,63.02,98.82,76.53,10.50,2
53.92,63.02,25.69,80.24,10.50,1
92.09,63.00,20.85,61.05,10.50,1
145.05,63.00,88.09,90.05,10.50,2
147.52,63.00,75.00,77.88,10.50,2
91.13,63.00,90.36,34.34,10.50,2
78.87,62.99,40.53,22.54,10.50,2
64.55,62.99,97.43,34.75,10.50,2
132.86,62.99,84.13,31.30,10.50,1
137.46,62.98,45.14,78.71,10.50,1
73.10,62.96,61.47,16.80,10.50,1
71.62,62.95,88.60,55.85,10.50,1
63.33,62.93,92.45,86.60,10.50,2
112.38,62.93,61.07,79.57,10.50,2
44.39,62.93,31.97,97.68,10.50,1
70.41,62.91,22.95,38.27,10.50,1
139.01,62.90,20.86,16.83,10.50,2
106.33,62.90,26.95,96.63,10.50,2
51.58,62.90,81.76,99.69,10.50,1
61.84,62.88,77.55,64.43,10.50,1
92.61,62.87,27.33,83.14,10.50,1
36.60,62.85,94.50,29.89,10.50,1
144.09,62.85,81.63,47.75,10.50,1
116.81,62.84,75.49,27.87,10.50,1
120.53,62.82,15.85,37.66,10.50,1
64.97,62.81,12.20,94.19,10.50,1
86.55,62.81,76.22,71.73,10.50,1
112.05,62.79,71.60,16.77,10.50,1
82.90,62.78,25.93,55.09,10.50,1
114.33,62.76,17.00,65.47,10.50,1
38.72,62.75,70.49,11.66,10.50,2
50.26,62.75,89.40,96.59,10.50,2
132.60,62.75,86.90,40.69,10.50,1
48.88,62.75,58.58,66.65,10.50,1
120.64,62.73,91.13,97.42,10.50,1
148.74,62.72,43.43,19.19,10.50,1
128.53,62.70,35.02,53.89,10.50,1
68.42,62.69,35.89,26.31,10.50,1
59.81,62.68,28.60,71.00,10.50,2
85.84,62.68,94.85,10.61,10.50,2
122.59,62.68,46.43,44.47,10.50,1
93.99,62.66,84.32,87.83,10.50,1
104.15,62.65,85.44,90.32,10.50,1
32.98,62.65,93.50,24.19,10.50,1
129.30,62.63,81.37,84.98,10.50,2
62.32,62.63,83.66,26.75,10.50,2
57.88,62.63,93.51,43.47,10.50,1
71.65,62.63,31.23,93.98,10.50,1
96.89,62.62,44.22,76.01,10.50,1
134.00,62.61,57.33,23.04,10.50,1
107.65,62.59,75.75,98.32,10.50,2
89.57,62.59,67.35,99.93,10.50,2
137.01,62.59,33.29,91.28,10.50,1
132.95,62.59,43.04,34.00,10.50,1
132.49,62.58,98.10,41.89,10.50,2
69.51,62.58,97.57,77.21,10.50,1
63.63,62.57,11.06,45.80,10.50,1
140.60,62.55,17.33,14.62,10.50,1
77.32,62.54,93.89,47.33,10.50,1
57.09,62.54,44.37,14.19,10.50,1
115.30,62.53,88.45,98.98,10.50,1
123.99,62.52,92.97,82.69,10.50,1
30.84,62.50,38.32,26.12,10.50,1
76.16,62.50,56.06,98.52,10.50,1
116.26,62.49,35.78,29.82,10.50,1
57.54,62.48,78.08,60.82,10.50,2
100.43,62.48,77.70,70.65,10.50,1
114.06,62.45,10.88,25.56,10.50,1
58.79,62.44,63.77,34.95,10.50,1
94.40,62.43,64.18,31.78,10.50,1
37.31,62.43,94.89,28.65,10.50,1
77.31,62.42,88.03,21.20,10.50,1
57.88,62.40,66.11,89.56,10.50,1
72.94,62.39,34.17,39.34,10.50,1
133.96,62.39,14.32,89.71,10.50,2
138.62,62.39,21.00,69.53,10.50,2
39.23,62.39,32.94,67.35,10.50,1
99.90,62.38,17.35,28.17,10.50,1
74.35,62.38,44.77,42.21,10.50,2
97.72,62.38,21.00,50.17,10.50,2
104.10,62.39,84.57,88.28,10.50,1
61.84,62.37,38.27,67.88,10.50,1
32.99,62.36,11.45,14.63,10.50,1
31.85,62.36,58.69,57.77,10.50,2
73.36,62.36,19.33,26.29,10.50,2
98.42,62.37,98.35,26.80,10.50,1
123.75,62.35,63.75,54.19,10.50,1
73.08,62.34,77.27,15.25,10.50,1
80.12,62.33,26.96,44.28,10.50,1
124.36,62.33,96.41,67.97,10.50,1
46.83,62.32,78.53,52.83,10.50,1
30.28,62.31,78.99,24.41,10.50,1
130.06,62.31,73.25,31.84,10.50,1
66.58,62.30,61.49,11.04,10.50,1
111.32,62.29,15.60,85.86,10.50,1
40.68,62.27,18.81,84.90,10.50,1
50.37,62.27,77.67,22.79,10.50,2
30.87,62.28,24.77,40.62,10.50,2
40.13,62.28,13.80,64.17,10.50,1
129.86,62.27,88.61,92.92,10.50,1
135.09,62.27,36.14,42.52,10.50,2
148.41,62.27,43.41,73.12,10.50,1
57.96,62.26,22.88,27.48,10.50,1
114.11,62.26,80.14,17.33,10.50,1
111.42,62.25,58.51,84.37,10.50,1
109.37,62.24,59.26,22.63,10.50,1
89.38,62.23,60.00,82.56,10.50,1
77.11,62.22,11.33,65.96,10.50,1
44.85,62.21,35.54,35.63,10.50,1
54.81,62.21,30.61,47.62,10.50,2
136.03,62.21,74.66,40.93,10.50,1
81.87,62.20,85.92,23.77,10.50,1
42.92,62.19,38.27,16.01,10.50,1
81.93,62.19,39.62,95.70,10.50,1
105.89,62.18,90.68,40.69,10.50,1
112.99,62.17,18.23,22.77,10.50,1
122.74,62.16,68.33,58.79,10.50,2
149.48,62.16,52.21,20.84,10.50,2
73.96,62.16,84.31,52.89,10.50,1
86.21,62.15,65.56,52.94,10.50,1
35.65,62.15,47.95,95.78,10.50,1
90.71,62.14,44.48,63.54,10.50,1
88.57,62.13,17.62,41.34,10.50,1
95.35,62.12,27.38,13.92,10.50,2
60.02,62.12,34.33,77.90,10.50,2
107.53,62.13,91.04,65.81,10.50,1
59.55,62.12,32.12,78.93,10.50,1
118.05,62.11,13.36,49.53,10.50,2
33.27,62.11,19.64,93.94,10.50,2
45.13,62.12,67.05,56.07,10.50,2
37.55,62.12,95.54,58.49,10.50,1
108.03,62.11,66.59,54.71,10.50,1
71.89,62.09,30.94,71.91,10.50,1
46.08,62.08,71.01,13.82,10.50,1
54.95,62.07,77.37,64.11,10.50,2
44.51,62.08,56.95,16.92,10.50,1
42.14,62.08,73.47,89.86,10.50,1
33.23,62.07,71.97,58.73,10.50,1
74.97,62.06,40.95,76.92,10.50,1
94.07,62.06,44.11,44.17,10.50,2
126.80,62.06,63.45,66.36,10.50,2
56.46,62.07,68.21,89.80,10.50,2
118.75,62.07,16.52,27.10,10.50,2
104.44,62.07,54.95,32.43,10.50,2
139.30,62.08,11.41,38.77,10.50,2
53.14,62.09,56.28,59.57,10.50,1
90.47,62.08,22.92,14.40,10.50,1
149.49,62.08,41.92,28.67,10.50,1
125.84,62.07,44.95,38.89,10.50,1
98.94,62.06,54.83,36.79,10.50,1
143.05,62.06,10.59,47.98,10.50,1
60.20,62.05,99.75,69.40,10.50,1
121.07,62.04,97.35,25.31,10.50,1
103.15,62.04,20.82,53.53,10.50,1
148.46,62.04,25.84,10.57,10.50,1
106.23,62.03,66.99,74.20,10.50,1
62.97,62.02,38.91,77.39,10.50,1
60.90,62.02,52.78,78.21,10.50,1
62.60,62.01,22.88,51.95,10.50,1
54.00,62.00,34.96,23.75,10.50,2
87.95,62.00,79.54,11.08,10.50,2
46.10,62.02,54.81,38.11,10.50,1
61.72,0.05,54.58,58.96,11.00,0,Forward
93.34,0.15,82.32,73.99,11.00,1,Forward
97.22,0.08,86.51,17.31,11.00,1,None
49.41,0.06,78.10,25.19,11.00,1,None
60.43,0.05,74.87,78.74,11.00,1,None
80.47,0.05,21.49,28.33,11.00,1,None
135.74,0.04,83.04,48.27,11.00,1,None
142.58,0.03,32.86,81.17,11.00,1,None
57.45,0.03,39.80,47.45,11.00,1,None
37.39,0.02,64.11,42.63,11.00,1,None
146.98,0.02,65.74,64.52,11.00,1,None
98.82,0.02,50.76,29.53,11.00,1,None
124.71,0.01,70.31,38.01,11.00,1,None
121.81,0.01,60.36,84.51,11.00,1,None
44.03,0.01,57.90,86.19,11.00,1,None
128.71,0.01,62.80,64.66,11.00,1,None
132.08,0.01,45.35,77.80,11.00,1,None
43.25,0.01,90.58,13.23,11.00,1,None
142.35,0.01,22.40,13.51,11.00,1,None
138.42,0.01,98.62,80.72,11.00,1,None
56.04,0.00,74.99,78.96,11.00,1,None
95.12,0.00,89.61,69.14,11.00,1,None
102.49,0.00,10.26,35.53,11.00,1,None
142.11,0.00,30.36,81.84,11.00,1,None
124.39,0.00,56.97,18.08,11.00,1,None
116.68,0.00,24.89,97.76,11.00,1,None
105.74,0.00,61.61,84.77,11.00,1,None
51.00,0.00,47.77,55.21,11.00,1,None
84.26,0.00,79.54,49.40,11.00,1,None
147.82,0.00,33.98,76.24,11.00,1,None
81.13,0.00,97.69,46.78,11.00,1,None
63.00,0.00,44.11,30.19,11.00,1,None
95.64,0.00,60.59,82.23,11.00,1,None
106.67,0.00,61.71,98.87,11.00,1,None
87.55,0.00,50.51,31.16,11.00,1,None
69.41,0.00,19.16,56.47,11.00,1,None
141.05,0.00,87.32,70.08,11.00,1,None
81.98,0.00,34.02,62.27,11.00,1,None
131.31,0.00,43.73,35.75,11.00,1,None
139.13,0.00,72.79,71.21,11.00,1,None
99.70,0.00,73.95,11.27,11.00,1,None
45.18,0.00,74.77,71.71,11.00,1,None
55.93,0.00,79.45,79.36,11.00,1,None
63.41,0.00,44.74,80.78,11.00,1,None
113.45,0.00,16.71,95.89,11.00,1,None
138.94,0.00,62.98,23.66,11.00,1,None
98.87,0.00,65.06,45.90,11.00,1,None
44.53,0.00,35.67,97.33,11.00,1,None
44.42,0.00,48.44,10.24,11.00,1,None
34.74,0.00,78.49,62.03,11.00,1,None
49.61,0.00,82.51,85.57,11.00,1,None
61.95,0.00,43.18,80.60,11.00,1,None
124.63,0.00,36.90,47.27,11.00,1,None
143.97,0.00,75.08,66.55,11.00,1,None
72.30,0.00,77.60,59.23,11.00,1,None
87.96,0.00,48.46,63.29,11.00,1,None
88.80,0.00,44.35,66.80,11.00,1,None
74.95,0.00,53.49,90.19,11.00,1,None
30.27,0.00,85.93,26.88,11.00,1,None
73.85,0.00,79.50,32.64,11.00,1,None
102.36,0.00,58.47,20.19,11.00,1,None
59.45,0.00,41.74,51.95,11.00,1,None
36.49,0.00,41.49,28.35,11.00,1,None
140.34,0.00,61.81,44.97,11.00,1,None
114.77,0.00,79.12,48.09,11.00,1,None
94.18,0.00,25.46,74.30,11.00,1,None
104.68,0.00,85.85,62.57,11.00,1,None
78.09,0.00,41.15,43.00,11.00,1,None
116.87,0.00,57.87,54.81,11.00,1,None
88.04,0.00,42.88,70.26,11.00,1,None
54.65,0.00,37.78,86.41,11.00,1,None
89.20,0.00,67.40,54.10,11.00,1,None
106.18,0.00,12.90,13.26,11.00,1,None
138.55,0.00,22.52,93.30,11.00,1,None
96.57,0.00,42.85,37.48,11.00,1,None
47.73,0.00,94.31,26.21,11.00,1,None
149.44,0.00,71.64,78.66,11.00,1,None
79.12,0.00,21.44,66.33,11.00,1,None
111.41,0.00,62.55,54.98,11.00,1,None
69.41,0.00,85.34,28.75,11.00,1,None
137.24,0.00,91.74,56.77,11.00,1,None
125.47,0.00,36.51,10.53,11.00,1,None
123.34,0.00,28.29,97.24,11.00,1,None
31.20,0.00,43.24,41.52,11.00,1,None
36.78,0.00,16.58,98.59,11.00,1,None
36.49,0.00,68.41,80.50,11.00,1,None
82.74,0.00,59.76,86.26,11.00,1,None
105.60,0.00,96.43,13.61,11.00,1,None
132.09,0.00,11.82,67.47,11.00,1,None
75.88,0.00,16.10,43.86,11.00,1,None
35.26,0.00,57.54,93.43,11.00,1,None
146.24,0.00,13.88,66.08,11.00,1,None
104.52,0.00,51.27,66.05,11.00,1,None
55.39,0.00,90.04,87.89,11.00,1,None
145.60,0.00,33.78,68.28,11.00,1,None
46.03,0.00,42.09,38.20,11.00,1,None
130.77,0.00,39.98,23.47,11.00,1,None
84.68,0.00,13.25,65.34,11.00,1,None
74.66,0.00,56.63,47.68,11.00,1,None
80.07,0.00,63.04,76.16,11.00,1,None
108.34,0.00,59.42,36.96,11.00,1,None
124.80,0.00,97.32,37.56,11.00,1,None
33.03,0.00,19.20,27.61,11.00,1,None
84.34,0.00,84.80,73.55,11.00,1,None
138.49,0.00,36.08,96.32,11.00,1,None
30.04,0.00,32.99,93.47,11.00,1,None
82.02,0.00,40.28,53.49,11.00,1,None
143.58,0.00,57.96,60.34,11.00,1,None
116.34,0.00,22.14,45.25,11.00,1,None
134.60,0.00,79.57,32.12,11.00,1,None
111.97,0.00,37.23,26.76,11.00,1,None
72.96,0.00,28.51,99.39,11.00,1,None
69.83,0.00,53.24,21.58,11.00,1,None
33.49,0.00,86.98,37.07,11.00,1,None
112.06,0.00,82.82,58.36,11.00,1,None
49.26,0.00,57.64,89.98,11.00,1,None
108.59,0.00,95.82,84.24,11.00,1,None
101.71,0.00,92.59,37.87,11.00,1,None
84.95,0.00,11.21,55.52,11.00,1,None
72.00,0.00,37.36,38.70,11.00,1,None
72.60,0.00,37.91,10.24,11.00,1,None
113.37,0.00,63.50,37.22,11.00,1,None
132.85,0.00,90.32,85.63,11.00,1,None
130.81,0.00,89.12,75.84,11.00,1,None
123.74,0.00,15.63,81.96,11.00,1,None
58.26,0.00,21.36,96.84,11.00,1,None
52.03,0.00,41.62,71.74,11.00,1,None
70.92,0.00,36.73,50.48,11.00,1,None
73.64,0.00,82.72,43.93,11.00,1,None
114.45,0.00,55.11,69.64,11.00,1,None
51.87,0.00,20.33,41.72,11.00,1,None
88.81,0.00,54.38,35.86,11.00,1,None
42.12,0.00,26.24,40.90,11.00,1,None
34.12,0.00,95.00,50.98,11.00,1,None
58.93,0.00,55.24,56.94,11.00,1,None
94.59,0.00,24.44,38.56,11.00,1,None
115.85,0.00,23.71,13.18,11.00,1,None
127.35,0.00,97.89,45.59,11.00,1,None
78.10,0.00,64.68,71.28,11.00,1,None
147.24,0.00,58.60,72.61,11.00,1,None
91.66,0.00,85.05,84.03,11.00,1,None
120.96,0.00,49.16,45.98,11.00,1,None
131.69,0.00,27.41,48.64,11.00,1,None
133.83,0.00,81.06,28.95,11.00,1,None
119.49,0.00,48.84,25.05,11.00,1,None
109.29,0.00,73.11,83.14,11.00,1,None
91.96,0.00,21.90,99.65,11.00,1,None
116.22,0.00,49.16,24.81,11.00,1,None
85.25,0.00,22.16,60.62,11.00,1,None
144.24,0.00,68.93,71.86,11.00,1,None
89.18,0.00,81.67,31.70,11.00,1,None
76.23,0.00,41.56,70.79,11.00,1,None
41.30,0.00,75.08,60.68,11.00,1,None
113.16,0.00,14.50,14.06,11.00,1,None
77.36,0.00,28.99,95.42,11.00,1,None
45.73,0.00,71.11,77.01,11.00,1,None
52.95,0.00,97.08,66.79,11.00,1,None
143.97,0.00,93.00,40.24,11.00,1,None
116.98,0.00,46.03,75.98,11.00,1,None
77.87,0.00,27.22,98.85,11.00,1,None
125.30,0.00,70.08,92.11,11.00,1,None
75.84,0.00,24.75,21.69,11.00,1,None
139.90,0.00,91.06,19.72,11.00,1,None
86.73,0.00,38.12,71.88,11.00,1,None
31.50,0.00,12.41,30.81,11.00,1,None
141.25,0.00,52.92,27.84,11.00,1,None
109.62,0.00,76.13,70.54,11.00,1,None
87.92,0.00,91.31,78.38,11.00,1,None
56.56,0.00,11.38,49.09,11.00,1,None
121.63,0.00,32.79,55.63,11.00,1,None
139.38,0.00,22.28,63.86,11.00,1,None
40.11,0.00,65.93,35.70,11.00,1,None
79.73,0.00,54.12,38.84,11.00,1,None
82.81,0.00,70.89,72.06,11.00,1,None
135.62,0.00,50.56,81.53,11.00,1,None
99.94,0.00,71.79,75.09,11.00,1,None
105.71,0.00,31.58,82.23,11.00,1,None
113.18,0.00,95.63,30.59,11.00,1,None
33.56,0.00,89.45,69.95,11.00,1,None
126.80,0.00,96.83,67.10,11.00,1,None
66.21,0.00,51.71,78.73,11.00,1,None
139.44,0.00,41.38,63.32,11.00,1,None
115.12,0.00,43.33,17.35,11.00,1,None
30.69,0.00,50.96,25.25,11.00,1,None
86.21,0.00,89.05,87.52,11.00,1,None
117.10,0.00,93.82,24.28,11.00,1,None
91.51,0.00,39.23,49.59,11.00,1,None
102.06,0.00,11.74,70.78,11.00,1,None
51.65,0.00,40.90,24.41,11.00,1,None
37.32,0.00,65.89,37.94,11.00,1,None
36.20,0.00,62.66,82.43,11.00,1,None
74.76,0.00,66.90,50.89,11.00,1,None
101.43,0.00,69.69,72.96,11.00,1,None
127.14,0.00,33.85,59.57,11.00,1,None
50.74,0.00,60.76,88.30,11.00,1,None
106.22,0.00,78.02,24.19,11.00,1,None
36.49,0.00,41.37,88.04,11.00,1,None
145.33,0.00,15.86,85.54,11.00,1,None
146.81,0.00,58.77,17.79,11.00,1,None
41.97,0.00,25.77,81.39,11.00,1,None
56.45,0.00,78.96,96.46,11.00,1,None
30.16,0.00,11.82,13.21,11.00,1,None
59.25,0.00,27.25,56.27,11.00,1,None
131.99,0.00,80.46,87.96,11.00,1,None
61.22,0.00,58.76,53.41,11.00,1,None
113.98,0.03,80.69,63.97,11.00,1,Forward
149.05,0.10,13.18,96.87,11.00,1,Forward
118.70,0.14,38.74,59.52,11.00,1,Forward
51.22,0.21,99.17,80.94,11.00,1,Forward
49.96,0.24,31.09,17.89,11.00,1,Forward
106.71,0.31,81.26,99.11,11.00,1,Forward
132.68,0.35,52.01,33.48,11.00,1,Forward
70.00,0.38,76.90,92.79,11.00,1,Forward
139.93,0.45,70.72,33.50,11.00,1,Forward
140.34,0.52,63.39,60.32,11.00,1,Forward
61.53,0.55,63.55,59.93,11.00,1,Forward
101.17,0.62,16.15,65.30,11.00,1,Forward
67.42,0.65,48.59,50.97,11.00,1,Forward
64.29,0.72,49.09,59.26,11.00,1,Forward
78.81,0.75,22.72,67.27,11.00,1,Forward
67.08,0.82,38.90,81.30,11.00,1,Forward
107.09,0.89,56.06,85.16,11.00,1,Forward
60.13,0.95,66.97,66.77,11.00,1,Forward
127.89,1.02,10.76,46.71,11.00,1,Forward
138.44,1.05,22.59,24.60,11.00,1,Forward
134.96,1.12,19.77,53.86,11.00,1,Forward
125.34,1.15,31.62,55.99,11.00,1,Forward
46.97,1.21,26.30,67.57,11.00,1,Forward
46.52,1.28,55.87,17.19,11.00,1,Forward
128.36,1.31,65.99,70.58,11.00,1,Forward
40.78,1.38,14.85,80.63,11.00,1,Forward
61.39,1.41,90.02,88.63,11.00,1,Forward
68.62,1.44,82.90,81.71,11.00,1,Forward
81.13,1.50,69.51,47.14,11.00,1,Forward
69.08,1.54,86.56,50.73,11.00,1,Forward
108.42,1.60,27.81,15.67,11.00,1,Forward
103.39,1.63,81.79,41.86,11.00,1,Forward
86.88,1.70,12.56,57.32,11.00,1,Forward
91.91,1.73,71.02,41.19,11.00,1,Forward
68.72,1.79,86.91,88.08,11.00,1,Forward
89.95,1.82,20.00,54.37,11.00,1,Forward
82.54,1.88,96.28,98.47,11.00,1,Forward
95.87,1.91,82.72,56.70,11.00,1,Forward
135.48,1.98,84.53,37.14,11.00,1,Forward
86.29,2.01,97.87,55.14,11.00,1,Forward
144.08,2.07,44.01,61.00,11.00,1,Forward
72.16,2.13,69.21,65.97,11.00,1,Forward
61.27,2.16,56.09,93.08,11.00,1,Forward
54.55,2.22,57.22,12.31,11.00,1,Forward
132.55,2.25,67.25,34.17,11.00,1,Forward
116.24,2.31,36.77,51.98,11.00,1,Forward
113.54,2.37,12.61,59.50,11.00,1,Forward
139.89,2.43,31.67,34.30,11.00,1,Forward
149.59,2.50,91.33,88.68,11.00,1,Forward
52.44,2.52,98.72,22.65,11.00,1,Forward
92.39,2.58,96.39,85.63,11.00,1,Forward
34.81,2.61,73.43,71.82,11.00,1,Forward
123.02,2.67,78.11,22.24,11.00,1,Forward
141.63,2.70,38.18,50.42,11.00,1,Forward
49.78,2.76,20.78,23.17,11.00,1,Forward
83.90,2.79,78.28,92.94,11.00,1,Forward
34.29,2.85,28.16,32.47,11.00,1,Forward
41.88,2.88,65.31,39.74,11.00,1,Forward
44.53,2.94,76.08,75.05,11.00,1,Forward
133.29,2.97,81.22,56.86,11.00,1,Forward
103.17,3.02,40.85,35.22,11.00,1,Forward
67.65,3.05,45.13,14.28,11.00,1,Forward
125.34,3.11,59.64,39.47,11.00,1,Forward
118.10,3.14,37.69,42.73,11.00,1,Forward
117.04,3.17,92.20,93.46,11.00,1,Forward
113.53,3.23,13.85,43.17,11.00,1,Forward
32.79,3.25,62.55,70.08,11.00,1,Forward
82.09,3.31,65.67,59.41,11.00,1,Forward
103.52,3.34,42.12,43.35,11.00,1,Forward
30.92,3.40,16.21,34.78,11.00,1,Forward
44.49,3.42,86.20,80.77,11.00,1,Forward
85.12,3.48,91.41,19.02,11.00,1,Forward
79.26,3.51,68.91,23.74,11.00,1,Forward
56.98,3.56,36.40,44.72,11.00,1,Forward
95.69,3.59,17.23,74.40,11.00,1,Forward
38.66,3.65,87.81,67.06,11.00,1,Forward
70.40,3.67,27.23,20.94,11.00,1,Forward
145.19,3.73,71.73,78.24,11.00,1,Forward
53.52,3.78,76.33,82.71,11.00,1,Forward
93.55,3.84,74.42,91.17,11.00,1,Forward
133.87,3.89,35.26,10.12,11.00,1,Forward
36.01,3.92,84.75,32.74,11.00,1,Forward
76.08,3.98,49.19,63.30,11.00,1,Forward
81.93,4.00,37.12,14.32,11.00,1,Forward
86.05,4.06,82.52,54.46,11.00,1,Forward
31.19,4.08,77.45,40.46,11.00,1,Forward
65.16,4.11,14.36,33.70,11.00,1,Forward
41.04,4.16,27.85,66.86,11.00,1,Forward
41.82,4.22,58.23,76.34,11.00,1,Forward
107.42,4.24,29.37,17.10,11.00,1,Forward
136.84,4.30,11.49,54.23,11.00,1,Forward
62.01,4.32,77.15,60.17,11.00,1,Forward
79.83,4.35,99.63,47.24,11.00,1,Forward
128.75,4.40,97.93,23.86,11.00,1,Forward
140.33,4.43,60.94,27.16,11.00,1,Forward
107.50,4.48,13.12,64.12,11.00,1,Forward
129.30,4.53,22.57,52.53,11.00,1,Forward
123.52,4.56,49.69,36.92,11.00,1,Forward
79.47,4.58,97.42,62.20,11.00,1,Forward
147.53,4.63,72.26,21.42,11.00,1,Forward
103.31,4.66,86.76,28.56,11.00,1,Forward
36.51,4.71,97.13,86.24,11.00,1,Forward
30.25,4.76,87.23,41.76,11.00,1,Forward
127.93,4.79,30.24,24.56,11.00,1,Forward
103.32,4.81,56.05,88.74,11.00,1,Forward
40.25,4.86,35.51,96.31,11.00,1,Forward
61.19,4.89,59.33,33.05,11.00,1,Forward
72.49,4.94,61.17,50.47,11.00,1,Forward
76.35,4.99,74.54,32.41,11.00,1,Forward
102.29,5.04,83.71,97.93,11.00,1,Forward
118.32,5.09,81.56,41.46,11.00,1,Forward
80.30,5.11,68.36,18.80,11.00,2,Forward
136.61,5.12,14.40,87.94,11.00,1,Forward
89.85,5.17,58.35,13.21,11.00,1,Forward
118.94,5.20,57.54,28.56,11.00,1,Forward
80.17,5.25,61.20,77.80,11.00,1,Forward
